id_registro,fecha,estado_reporte,es_futuro_simulado,dia_semana,id_cuenta_google,nombre_cuenta_google,responsable_cuenta,codigo_pais,pais,region,moneda,id_alias,alias,producto,id_campana,nombre_campana,canal_anuncio,dispositivo,estrategia_puja,estado_campana,presupuesto_diario,impresiones,clics,ctr,cpc_medio,inversion,conversiones,tasa_conversion,cpa,arpu_esperado_7d,arpu_esperado_30d,ltr_esperado_365d,ingresos_esperados_7d,ingresos_esperados_30d,ingresos_ltr_esperados,roas_7d,roas_30d,roas_ltr,beneficio_esperado_30d,beneficio_esperado_ltr,ratio_rentabilidad_ltr,margen_beneficio_ltr,puntuacion_calidad,flag_calidad_datos,evento_sintetico
REC-008639,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-29,BB_NL_LIF_D_08_29,Estilo de vida,CMP-008-29,NL_LIF_Display_GADS-008,Display,movil,Maximizar conversiones,activa,2200.0,23237,572,0.02465,0.58,334.55,16,0.02797,20.91,1.9,5.12,13.87,30.4,81.99,221.86,0.0909,0.2451,0.6632,-252.56,-112.69,-0.3368,-0.5079,8,futuro_simulado,sin_evento
REC-008614,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-04,BB_NL_LIF_S_08_04,Estilo de vida,CMP-008-04,NL_LIF_Search_GADS-008,Busqueda,movil,Maximizar valor de conversion,activa,1200.0,13329,1013,0.07602,1.03,1044.05,110,0.10859,9.49,1.52,3.98,10.61,166.92,438.19,1167.08,0.1599,0.4197,1.1178,-605.86,123.03,0.1178,0.1054,7,futuro_simulado,sin_evento
REC-008628,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-18,BB_SE_ENT_D_08_18,Entretenimiento,CMP-008-18,SE_ENT_Display_GADS-008,Display,escritorio,Maximizar conversiones,activa,250.0,77256,1985,0.02571,0.14,279.91,62,0.03123,4.51,0.95,3.07,9.05,59.14,190.38,560.96,0.2113,0.6801,2.0041,-89.53,281.05,1.0041,0.501,8,futuro_simulado,sin_evento
REC-008617,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-07,BB_SE_ENT_U_08_07,Entretenimiento,CMP-008-07,SE_ENT_UAC_GADS-008,UAC,movil,tCPA,activa,3000.0,65224,3119,0.04783,0.96,2998.62,248,0.07951,12.09,1.9,5.2,14.08,470.79,1290.54,3491.36,0.157,0.4304,1.1643,-1708.08,492.74,0.1643,0.1411,9,futuro_simulado,sin_evento
REC-008636,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-26,BB_SE_FIT_DG_08_26,Fitness,CMP-008-26,SE_FIT_DemandGen_GADS-008,Demand Gen,movil,Maximizar valor de conversion,activa,3000.0,17154,764,0.04459,0.76,584.01,26,0.03403,22.46,1.71,5.84,15.62,44.52,151.93,406.22,0.0762,0.2601,0.6956,-432.08,-177.79,-0.3044,-0.4377,9,futuro_simulado,sin_evento
REC-008638,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-28,BB_SE_FIT_D_08_28,Fitness,CMP-008-28,SE_FIT_Discovery_GADS-008,Discovery,movil,Maximizar valor de conversion,activa,600.0,25805,1119,0.04339,0.53,587.52,40,0.03575,14.69,1.98,4.95,14.42,79.08,197.88,576.92,0.1346,0.3368,0.982,-389.64,-10.6,-0.018,-0.0184,8,futuro_simulado,sin_evento
REC-008624,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-14,BB_SE_FIT_PM_08_14,Fitness,CMP-008-14,SE_FIT_PerformanceMax_GADS-008,Performance Max,movil,Maximizar valor de conversion,activa,600.0,20697,1247,0.06028,0.5,624.68,117,0.09383,5.34,1.47,3.66,10.62,172.33,427.93,1242.49,0.2759,0.685,1.989,-196.75,617.81,0.989,0.4972,9,futuro_simulado,sin_evento
REC-008632,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-22,BB_SE_GAM_S_08_22,Juegos,CMP-008-22,SE_GAM_Search_GADS-008,Busqueda,movil,Maximizar valor de conversion,activa,1200.0,9641,834,0.08657,1.07,895.89,80,0.09592,11.2,1.78,5.07,15.8,142.49,405.75,1263.72,0.159,0.4529,1.4106,-490.14,367.83,0.4106,0.2911,10,futuro_simulado,sin_evento
REC-008619,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-09,BB_SE_LIF_D_08_09,Estilo de vida,CMP-008-09,SE_LIF_Display_GADS-008,Display,movil,ROAS objetivo,activa,1600.0,23695,627,0.02648,0.66,413.07,19,0.0303,21.74,1.86,5.24,14.46,35.3,99.59,274.72,0.0855,0.2411,0.6651,-313.48,-138.35,-0.3349,-0.5036,8,futuro_simulado,sin_evento
REC-008612,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-02,BB_SE_MOB_D_08_02,Contenido móvil,CMP-008-02,SE_MOB_Display_GADS-008,Display,movil,Maximizar valor de conversion,activa,600.0,44768,1298,0.02901,0.54,701.69,42,0.03236,16.71,1.46,4.37,11.46,61.27,183.74,481.39,0.0873,0.2619,0.686,-517.95,-220.3,-0.314,-0.4576,7,futuro_simulado,sin_evento
REC-008623,2026-06-29,dia_actual,False,lunes,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-13,BB_SE_MOB_S_08_13,Contenido móvil,CMP-008-13,SE_MOB_Search_GADS-008,Busqueda,escritorio,Maximizar conversiones,activa,1200.0,40279,2498,0.06202,0.48,1204.93,230,0.09207,5.24,1.03,3.21,8.69,237.67,737.61,1998.73,0.1972,0.6122,1.6588,-467.32,793.8,0.6588,0.3972,8,futuro_simulado,sin_evento
REC-008665,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-25,BB_ES_ENT_U_09_25,Entretenimiento,CMP-009-25,ES_ENT_UAC_GADS-009,UAC,escritorio,ROAS objetivo,activa,850.0,92253,3653,0.0396,0.25,903.28,223,0.06105,4.05,0.97,2.87,7.77,216.79,640.12,1732.19,0.24,0.7087,1.9177,-263.16,828.91,0.9177,0.4785,9,futuro_simulado,sin_evento
REC-008649,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-09,BB_ES_FIT_DG_09_09,Fitness,CMP-009-09,ES_FIT_DemandGen_GADS-009,Demand Gen,movil,Maximizar valor de conversion,activa,3000.0,47652,2170,0.04555,0.64,1382.49,145,0.06682,9.53,1.36,4.26,10.85,197.8,617.58,1573.13,0.1431,0.4467,1.1379,-764.91,190.64,0.1379,0.1212,9,futuro_simulado,sin_evento
REC-008642,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-02,BB_ES_FIT_PM_09_02,Fitness,CMP-009-02,ES_FIT_PerformanceMax_GADS-009,Performance Max,movil,Maximizar valor de conversion,activa,400.0,73003,3413,0.04676,0.12,396.98,257,0.0753,1.54,0.46,1.36,3.76,116.96,348.73,967.48,0.2946,0.8785,2.4371,-48.25,570.5,1.4371,0.5897,8,futuro_simulado,sin_evento
REC-008660,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-20,BB_ES_FIT_PM_09_20,Fitness,CMP-009-20,ES_FIT_PerformanceMax_GADS-009,Performance Max,movil,Maximizar conversiones,activa,3000.0,87843,3853,0.04387,0.7,2680.68,272,0.07059,9.86,1.51,3.48,10.49,410.53,946.58,2853.78,0.1531,0.3531,1.0646,-1734.1,173.1,0.0646,0.0607,8,futuro_simulado,sin_evento
REC-008663,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-23,BB_ES_GAM_U_09_23,Juegos,CMP-009-23,ES_GAM_UAC_GADS-009,UAC,escritorio,ROAS objetivo,activa,600.0,75643,3292,0.04353,0.18,576.15,231,0.07017,2.49,0.7,1.95,5.72,161.27,449.46,1321.93,0.2799,0.7801,2.2944,-126.69,745.78,1.2944,0.5642,8,futuro_simulado,sin_evento
REC-008657,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-17,BB_ES_GAM_Y_09_17,Juegos,CMP-009-17,ES_GAM_YouTube_GADS-009,YouTube,movil,ROAS objetivo,activa,3000.0,87404,3553,0.04065,0.6,2139.87,159,0.04475,13.46,1.27,4.1,11.75,202.68,651.3,1867.49,0.0947,0.3044,0.8727,-1488.57,-272.38,-0.1273,-0.1459,7,futuro_simulado,sin_evento
REC-008664,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-24,BB_ES_GAM_Y_09_24,Juegos,CMP-009-24,ES_GAM_YouTube_GADS-009,YouTube,movil,Maximizar valor de conversion,activa,1600.0,120074,3795,0.03161,0.43,1626.66,176,0.04638,9.24,1.32,3.97,11.07,232.1,699.12,1948.21,0.1427,0.4298,1.1977,-927.54,321.55,0.1977,0.165,7,futuro_simulado,sin_evento
REC-008654,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-14,BB_ES_LIF_DG_09_14,Estilo de vida,CMP-009-14,ES_LIF_DemandGen_GADS-009,Demand Gen,escritorio,Maximizar conversiones,activa,1200.0,55593,1994,0.03588,0.55,1097.01,78,0.03912,14.06,1.31,3.18,9.5,101.79,248.02,741.16,0.0928,0.2261,0.6756,-848.99,-355.85,-0.3244,-0.4801,9,futuro_simulado,sin_evento
REC-008670,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-30,BB_ES_LIF_D_09_30,Estilo de vida,CMP-009-30,ES_LIF_Discovery_GADS-009,Discovery,movil,Maximizar conversiones,activa,400.0,46946,1917,0.04084,0.24,453.46,107,0.05582,4.24,0.8,2.38,7.02,85.08,254.25,750.67,0.1876,0.5607,1.6554,-199.21,297.21,0.6554,0.3959,7,futuro_simulado,sin_evento
REC-008653,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-13,BB_ES_LRN_DG_09_13,Formación,CMP-009-13,ES_LRN_DemandGen_GADS-009,Demand Gen,movil,Maximizar conversiones,activa,1200.0,68810,2576,0.03744,0.49,1251.74,154,0.05978,8.13,1.43,3.96,11.94,219.81,610.17,1838.98,0.1756,0.4875,1.4691,-641.57,587.24,0.4691,0.3193,7,futuro_simulado,sin_evento
REC-008666,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-26,BB_ES_LRN_D_09_26,Formación,CMP-009-26,ES_LRN_Discovery_GADS-009,Discovery,escritorio,ROAS objetivo,activa,250.0,45125,1618,0.03586,0.16,257.64,66,0.04079,3.9,0.82,2.49,7.75,54.1,164.38,511.18,0.21,0.638,1.9841,-93.26,253.54,0.9841,0.496,8,futuro_simulado,sin_evento
REC-008669,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-29,BB_ES_LRN_PM_09_29,Formación,CMP-009-29,ES_LRN_PerformanceMax_GADS-009,Performance Max,movil,tCPA,activa,1600.0,76432,4453,0.05826,0.39,1751.66,386,0.08668,4.54,1.0,3.46,8.91,385.49,1337.13,3437.83,0.2201,0.7634,1.9626,-414.53,1686.17,0.9626,0.4905,9,futuro_simulado,sin_evento
REC-008656,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-16,BB_ES_LRN_U_09_16,Formación,CMP-009-16,ES_LRN_UAC_GADS-009,UAC,movil,ROAS objetivo,activa,600.0,75691,3333,0.04404,0.2,675.69,246,0.07381,2.75,0.8,2.19,6.18,197.88,538.85,1520.31,0.2929,0.7975,2.25,-136.84,844.62,1.25,0.5556,8,futuro_simulado,sin_evento
REC-008650,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-10,BB_ES_MOB_PM_09_10,Contenido móvil,CMP-009-10,ES_MOB_PerformanceMax_GADS-009,Performance Max,movil,Maximizar valor de conversion,activa,400.0,23068,1405,0.06094,0.32,452.6,118,0.08399,3.84,0.98,2.5,6.84,115.77,294.59,806.91,0.2558,0.6509,1.7828,-158.01,354.31,0.7828,0.4391,8,futuro_simulado,sin_evento
REC-008668,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-28,BB_ES_MOB_S_09_28,Contenido móvil,CMP-009-28,ES_MOB_Search_GADS-009,Busqueda,movil,Maximizar conversiones,activa,3000.0,31007,2465,0.07952,0.98,2404.54,354,0.14361,6.79,1.2,3.42,9.1,423.93,1212.15,3222.65,0.1763,0.5041,1.3402,-1192.39,818.11,0.3402,0.2539,10,futuro_simulado,sin_evento
REC-008658,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-18,BB_ES_MOB_Y_09_18,Contenido móvil,CMP-009-18,ES_MOB_YouTube_GADS-009,YouTube,movil,Maximizar conversiones,activa,850.0,41382,1327,0.03208,0.57,761.56,54,0.04069,14.1,1.07,3.54,9.39,57.85,191.4,506.92,0.076,0.2513,0.6656,-570.16,-254.64,-0.3344,-0.5023,7,futuro_simulado,sin_evento
REC-008651,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-11,BB_IT_ENT_D_09_11,Entretenimiento,CMP-009-11,IT_ENT_Display_GADS-009,Display,escritorio,tCPA,activa,3000.0,142446,3966,0.02784,0.46,1811.6,83,0.02093,21.83,1.75,5.01,14.22,145.35,416.16,1180.06,0.0802,0.2297,0.6514,-1395.44,-631.54,-0.3486,-0.5352,7,futuro_simulado,sin_evento
REC-008667,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-27,BB_IT_ENT_PM_09_27,Entretenimiento,CMP-009-27,IT_ENT_PerformanceMax_GADS-009,Performance Max,escritorio,ROAS objetivo,activa,2200.0,100978,5485,0.05432,0.47,2558.28,541,0.09863,4.73,1.14,2.73,8.37,618.6,1476.38,4528.03,0.2418,0.5771,1.77,-1081.9,1969.75,0.77,0.435,9,futuro_simulado,sin_evento
REC-008645,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-05,BB_IT_GAM_S_09_05,Juegos,CMP-009-05,IT_GAM_Search_GADS-009,Busqueda,movil,Maximizar conversiones,activa,3000.0,28937,2548,0.08808,0.74,1892.51,289,0.11342,6.55,1.38,3.46,9.63,399.7,1000.31,2782.52,0.2112,0.5286,1.4703,-892.2,890.01,0.4703,0.3199,8,futuro_simulado,sin_evento
REC-008644,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-04,BB_IT_LIF_DG_09_04,Estilo de vida,CMP-009-04,IT_LIF_DemandGen_GADS-009,Demand Gen,movil,Maximizar valor de conversion,activa,850.0,73380,3202,0.04364,0.31,980.96,194,0.06059,5.06,0.95,2.95,7.8,183.48,572.04,1512.5,0.187,0.5831,1.5419,-408.92,531.54,0.5419,0.3514,7,futuro_simulado,sin_evento
REC-008648,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-08,BB_IT_MOB_S_09_08,Contenido móvil,CMP-009-08,IT_MOB_Search_GADS-009,Busqueda,movil,ROAS objetivo,activa,250.0,57900,4143,0.07157,0.07,271.53,440,0.1062,0.62,0.21,0.64,1.63,94.27,281.73,715.21,0.3472,1.0376,2.634,10.2,443.68,1.634,0.6203,9,futuro_simulado,sin_evento
REC-008662,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-22,BB_IT_MOB_U_09_22,Contenido móvil,CMP-009-22,IT_MOB_UAC_GADS-009,UAC,movil,Maximizar conversiones,activa,600.0,25734,1273,0.04947,0.47,603.93,100,0.07855,6.04,1.04,2.94,7.49,104.07,294.32,749.28,0.1723,0.4873,1.2407,-309.61,145.35,0.2407,0.194,9,futuro_simulado,sin_evento
REC-008646,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-06,BB_MX_FIT_PM_09_06,Fitness,CMP-009-06,MX_FIT_PerformanceMax_GADS-009,Performance Max,movil,ROAS objetivo,activa,1600.0,72809,3897,0.05353,0.46,1800.97,366,0.09392,4.92,0.88,2.08,6.26,321.99,761.23,2290.7,0.1788,0.4227,1.2719,-1039.74,489.73,0.2719,0.2138,9,futuro_simulado,sin_evento
REC-008652,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-12,BB_MX_FIT_PM_09_12,Fitness,CMP-009-12,MX_FIT_PerformanceMax_GADS-009,Performance Max,movil,ROAS objetivo,activa,3000.0,136782,7940,0.05806,0.41,3224.64,419,0.05277,7.7,0.81,2.25,5.84,340.75,941.18,2446.92,0.1057,0.2919,0.7588,-2283.46,-777.72,-0.2412,-0.3178,8,futuro_simulado,sin_evento
REC-008647,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-07,BB_MX_FIT_U_09_07,Fitness,CMP-009-07,MX_FIT_UAC_GADS-009,UAC,movil,tCPA,activa,1200.0,109211,6329,0.05795,0.21,1345.97,376,0.05941,3.58,0.73,1.92,5.56,275.34,723.28,2092.28,0.2046,0.5374,1.5545,-622.69,746.31,0.5545,0.3567,9,futuro_simulado,sin_evento
REC-008659,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-19,BB_MX_GAM_S_09_19,Juegos,CMP-009-19,MX_GAM_Search_GADS-009,Busqueda,movil,Maximizar conversiones,activa,3000.0,67185,4858,0.07232,0.43,2093.81,357,0.07349,5.87,0.77,2.11,6.28,275.94,754.02,2241.05,0.1318,0.3601,1.0703,-1339.79,147.24,0.0703,0.0657,7,futuro_simulado,sin_evento
REC-008643,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-03,BB_MX_LIF_U_09_03,Estilo de vida,CMP-009-03,MX_LIF_UAC_GADS-009,UAC,movil,tCPA,activa,400.0,120700,6255,0.05183,0.06,389.4,400,0.06395,0.97,0.28,0.84,2.29,111.98,336.5,916.45,0.2876,0.8641,2.3535,-52.9,527.05,1.3535,0.5751,8,futuro_simulado,sin_evento
REC-008661,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-21,BB_MX_LIF_Y_09_21,Estilo de vida,CMP-009-21,MX_LIF_YouTube_GADS-009,YouTube,movil,Maximizar conversiones,activa,400.0,95213,2670,0.02804,0.17,465.42,142,0.05318,3.28,0.67,2.0,5.14,94.62,284.42,729.82,0.2033,0.6111,1.5681,-181.0,264.4,0.5681,0.3623,8,futuro_simulado,sin_evento
REC-008641,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-01,BB_MX_LRN_PM_09_01,Formación,CMP-009-01,MX_LRN_PerformanceMax_GADS-009,Performance Max,movil,Maximizar valor de conversion,activa,2200.0,85441,3459,0.04049,0.38,1323.97,189,0.05464,7.01,0.81,2.5,7.23,152.46,471.83,1367.21,0.1152,0.3564,1.0327,-852.14,43.24,0.0327,0.0316,9,futuro_simulado,sin_evento
REC-008655,2026-06-29,dia_actual,False,lunes,GADS-009,Basebone_Iberia,Iberia,MX,México,LATAM,MXN,ALIAS-09-15,BB_MX_LRN_Y_09_15,Formación,CMP-009-15,MX_LRN_YouTube_GADS-009,YouTube,movil,Maximizar valor de conversion,activa,1200.0,127755,4293,0.03361,0.28,1201.26,171,0.03983,7.02,0.73,2.28,6.39,125.24,390.13,1091.97,0.1043,0.3248,0.909,-811.13,-109.29,-0.091,-0.1001,8,futuro_simulado,sin_evento
REC-008678,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-08,BB_AU_FIT_S_10_08,Fitness,CMP-010-08,AU_FIT_Search_GADS-010,Busqueda,movil,Maximizar valor de conversion,activa,3000.0,13650,1122,0.08224,1.38,1548.1,116,0.10339,13.35,1.91,6.36,16.25,221.67,737.55,1885.47,0.1432,0.4764,1.2179,-810.55,337.37,0.2179,0.1789,10,futuro_simulado,sin_evento
REC-008692,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-22,BB_AU_GAM_DG_10_22,Juegos,CMP-010-22,AU_GAM_DemandGen_GADS-010,Demand Gen,movil,tCPA,activa,2200.0,32528,1477,0.04542,0.74,1086.21,56,0.03791,19.4,1.92,5.15,15.06,107.49,288.23,843.57,0.099,0.2654,0.7766,-797.98,-242.64,-0.2234,-0.2876,7,futuro_simulado,sin_evento
REC-008689,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-19,BB_AU_LIF_D_10_19,Estilo de vida,CMP-010-19,AU_LIF_Discovery_GADS-010,Discovery,movil,Maximizar valor de conversion,activa,1200.0,51706,2116,0.04093,0.6,1272.72,108,0.05104,11.78,1.86,5.22,13.55,200.69,563.94,1463.25,0.1577,0.4431,1.1497,-708.78,190.53,0.1497,0.1302,7,futuro_simulado,sin_evento
REC-008676,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-06,BB_AU_LRN_PM_10_06,Formación,CMP-010-06,AU_LRN_PerformanceMax_GADS-010,Performance Max,movil,ROAS objetivo,activa,250.0,62887,3337,0.05307,0.08,259.65,221,0.06623,1.17,0.34,1.21,3.19,74.41,268.32,704.23,0.2866,1.0334,2.7122,8.67,444.58,1.7122,0.6313,8,futuro_simulado,sin_evento
REC-008677,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-07,BB_AU_LRN_Y_10_07,Formación,CMP-010-07,AU_LRN_YouTube_GADS-010,YouTube,movil,ROAS objetivo,activa,400.0,17326,680,0.03926,0.59,400.29,35,0.05147,11.44,2.24,6.79,17.96,78.26,237.72,628.73,0.1955,0.5939,1.5707,-162.57,228.44,0.5707,0.3633,9,futuro_simulado,sin_evento
REC-008673,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,AU,Australia,Oceanía,AUD,ALIAS-10-03,BB_AU_MOB_U_10_03,Contenido móvil,CMP-010-03,AU_MOB_UAC_GADS-010,UAC,movil,ROAS objetivo,activa,400.0,34919,1515,0.0434,0.31,463.3,117,0.07723,3.96,1.12,3.03,8.09,130.77,354.87,946.01,0.2823,0.766,2.0419,-108.43,482.71,1.0419,0.5103,8,futuro_simulado,sin_evento
REC-008691,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-21,BB_BR_ENT_D_10_21,Entretenimiento,CMP-010-21,BR_ENT_Display_GADS-010,Display,movil,Maximizar valor de conversion,activa,1600.0,88916,2746,0.03088,0.18,492.14,61,0.02221,8.07,0.71,2.1,5.47,43.59,127.94,333.52,0.0886,0.26,0.6777,-364.2,-158.62,-0.3223,-0.4756,7,futuro_simulado,sin_evento
REC-008698,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-28,BB_BR_ENT_D_10_28,Entretenimiento,CMP-010-28,BR_ENT_Discovery_GADS-010,Discovery,movil,Maximizar conversiones,activa,2200.0,50412,2659,0.05275,0.3,796.97,82,0.03084,9.72,0.79,2.33,6.42,64.48,190.91,526.27,0.0809,0.2395,0.6603,-606.06,-270.7,-0.3397,-0.5144,6,futuro_simulado,sin_evento
REC-008684,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-14,BB_BR_GAM_PM_10_14,Juegos,CMP-010-14,BR_GAM_PerformanceMax_GADS-010,Performance Max,movil,tCPA,activa,250.0,71099,3995,0.0562,0.07,265.62,231,0.05782,1.15,0.36,0.83,2.53,83.47,190.94,585.07,0.3142,0.7188,2.2027,-74.68,319.45,1.2027,0.546,8,futuro_simulado,sin_evento
REC-008688,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,BR,Brasil,LATAM,BRL,ALIAS-10-18,BB_BR_LRN_DG_10_18,Formación,CMP-010-18,BR_LRN_DemandGen_GADS-010,Demand Gen,tablet,Maximizar valor de conversion,activa,1600.0,102514,4261,0.04157,0.26,1118.08,143,0.03356,7.82,0.85,1.9,5.87,121.22,271.48,839.29,0.1084,0.2428,0.7507,-846.6,-278.79,-0.2493,-0.3322,7,futuro_simulado,sin_evento
REC-008683,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-13,BB_FR_ENT_Y_10_13,Entretenimiento,CMP-010-13,FR_ENT_YouTube_GADS-010,YouTube,movil,Maximizar valor de conversion,activa,400.0,60087,1925,0.03205,0.23,447.93,96,0.04987,4.67,1.22,3.49,8.9,117.49,334.82,854.64,0.2623,0.7475,1.908,-113.11,406.71,0.908,0.4759,9,futuro_simulado,sin_evento
REC-008671,2026-06-29,dia_actual,False,lunes,GADS-010,Basebone_Test_And_Scale,Experimentation,FR,Francia,Europa,EUR,ALIAS-10-01,BB_FR_FIT_D_10_01,Fitness,CMP-010-01,FR_FIT_Discovery_GADS-010,Discovery,movil,Maximizar conversiones,activa,1200.0,57224,2381,0.04162,0.53,1272.16,140,0.0588,9.09,1.62,4.35,11.77,226.98,609.38,1647.71,0.1784,0.479,1.2952,-662.78,375.55,0.2952,0.2279,8,futuro_simulado,sin_evento
